,load,onwind,offwind,solar,prices
2015-07-12 04:00:00,36020.0,0.0567,0.0898,0.0123,27.44
2015-07-12 08:00:00,46994.0,0.0813,0.042,0.4158,23.9
2015-07-12 12:00:00,47258.0,0.1503,0.2073,0.3949,24.08
2015-07-12 16:00:00,47904.0,0.1467,0.2245,0.1156,23.91
2015-07-12 20:00:00,46874.0,0.1121,0.1555,0.0,36.58
2015-07-13 00:00:00,39081.0,0.1392,0.0756,0.0,32.24
2015-07-13 04:00:00,52609.0,0.0822,0.0315,0.0033,24.98
2015-07-13 08:00:00,65588.0,0.1309,0.0197,0.2341,45.84
2015-07-13 12:00:00,65089.0,0.2102,0.0468,0.23,52.87
2015-07-13 16:00:00,61641.0,0.1223,0.023,0.104,45.98
2015-07-13 20:00:00,52772.0,0.0809,0.0132,0.0,44.62
2015-07-14 00:00:00,42606.0,0.0976,0.0153,0.0,32.43
2015-07-14 04:00:00,54351.0,0.0837,0.0073,0.0046,26.93
2015-07-14 08:00:00,67029.0,0.1437,0.027,0.2277,60.15
2015-07-14 12:00:00,66284.0,0.2232,0.022,0.3489,49.99
2015-07-14 16:00:00,62336.0,0.176,0.0613,0.1961,38.51
2015-07-14 20:00:00,53801.0,0.1009,0.0754,0.0,47.32
2015-07-15 00:00:00,43075.0,0.1047,0.1032,0.0,43.06
2015-07-15 04:00:00,54623.0,0.0498,0.0676,0.0086,30.01
2015-07-15 08:00:00,66690.0,0.0487,0.0442,0.4501,54.01
2015-07-15 12:00:00,65720.0,0.0578,0.0476,0.5619,52.32
2015-07-15 16:00:00,61821.0,0.0287,0.0955,0.2496,45.54
2015-07-15 20:00:00,54210.0,0.0168,0.0986,0.0,54.97
2015-07-16 00:00:00,43155.0,0.049,0.0969,0.0,40.01
2015-07-16 04:00:00,54540.0,0.0299,0.0929,0.0097,31.29
2015-07-16 08:00:00,67170.0,0.0108,0.0553,0.463,54.38
2015-07-16 12:00:00,65965.0,0.0181,0.0539,0.6,45.98
2015-07-16 16:00:00,61486.0,0.0145,0.0689,0.2934,42.05
2015-07-16 20:00:00,54542.0,0.0921,0.1046,0.0,53.45
2015-07-17 00:00:00,43589.0,0.1116,0.171,0.0,37.22
2015-07-17 04:00:00,55401.0,0.0881,0.3703,0.0122,29.94
2015-07-17 08:00:00,67799.0,0.1281,0.5202,0.4144,46.04
2015-07-17 12:00:00,64257.00000000001,0.252,0.4005,0.6152,32.94
2015-07-17 16:00:00,60968.0,0.1986,0.5736,0.2714,30.55
2015-07-17 20:00:00,52422.0,0.1198,0.3832,0.0,44.71
2015-07-18 00:00:00,41161.0,0.1,0.2857,0.0,41.85
2015-07-18 04:00:00,42648.0,0.0714,0.2843,0.0101,32.08
2015-07-18 08:00:00,55220.0,0.1507,0.4382,0.4265,36.93
2015-07-18 12:00:00,50841.0,0.2342,0.6092,0.4789,35.05
2015-07-18 16:00:00,49604.0,0.1522,0.5479,0.2524,34.33
2015-07-18 20:00:00,44447.0,0.081,0.2201,0.0,45.92
2015-07-19 00:00:00,36449.0,0.0499,0.1482,0.0,40.52
2015-07-19 04:00:00,36213.0,0.0483,0.1348,0.0066,27.1
2015-07-19 08:00:00,46669.0,0.1487,0.1203,0.2474,29.5
2015-07-19 12:00:00,46171.0,0.2765,0.0477,0.3185,30.79
2015-07-19 16:00:00,46872.0,0.2826,0.2592,0.1556,21.42
2015-07-19 20:00:00,46315.0,0.1471,0.5367,0.0,32.83
2015-07-20 00:00:00,38825.0,0.2012,0.4944,0.0,25.41
2015-07-20 04:00:00,51920.0,0.1186,0.3515,0.0143,22.63
2015-07-20 08:00:00,65705.0,0.1568,0.1208,0.4462,47.99
2015-07-20 12:00:00,64644.99999999999,0.1232,0.0494,0.4649,48.82
2015-07-20 16:00:00,61284.0,0.0474,0.0153,0.2458,49.54
2015-07-20 20:00:00,53401.0,0.0304,0.1201,0.0,50.03
2015-07-21 00:00:00,43111.0,0.1618,0.5818,0.0,40.17
2015-07-21 04:00:00,54444.0,0.1808,0.5634,0.0078,28.78
2015-07-21 08:00:00,67652.0,0.2781,0.4055,0.4266,55.77
2015-07-21 12:00:00,66594.0,0.3554,0.442,0.5952,45.82
2015-07-21 16:00:00,62597.0,0.212,0.2564,0.2971,43.97
2015-07-21 20:00:00,54786.0,0.0338,0.1229,0.0,60.83
2015-07-22 00:00:00,43774.0,0.0145,0.1714,0.0,37.83
2015-07-22 04:00:00,54971.0,0.0391,0.1473,0.0107,32.22
2015-07-22 08:00:00,67991.0,0.0496,0.1027,0.4668,56.92
2015-07-22 12:00:00,66955.0,0.111,0.1277,0.5766,49.96
2015-07-22 16:00:00,62058.0,0.1097,0.1423,0.1969,51.27
2015-07-22 20:00:00,53854.0,0.1022,0.0846,0.0,50.56
2015-07-23 00:00:00,43259.0,0.0757,0.081,0.0,36.06
2015-07-23 04:00:00,54406.0,0.0554,0.1017,0.0065,32.3
2015-07-23 08:00:00,65842.0,0.0719,0.0879,0.3939,50.66
2015-07-23 12:00:00,64720.0,0.1117,0.1749,0.4129,54.91
2015-07-23 16:00:00,60777.0,0.074,0.1664,0.2285,51.94
2015-07-23 20:00:00,53381.0,0.0567,0.0886,0.0,55.93
2015-07-24 00:00:00,42589.0,0.0407,0.0646,0.0,41.97
2015-07-24 04:00:00,53320.0,0.0248,0.0272,0.0084,33.05
2015-07-24 08:00:00,65339.0,0.014,0.0015,0.4925,55.17
2015-07-24 12:00:00,63113.0,0.0102,0.0198,0.5822,51.92
2015-07-24 16:00:00,59500.0,0.065,0.1279,0.2315,48.0
2015-07-24 20:00:00,52041.0,0.2809,0.4836,0.0,45.93
2015-07-25 00:00:00,41840.0,0.2475,0.7108,0.0,22.41
2015-07-25 04:00:00,43190.0,0.2159,0.5272,0.005,16.15
2015-07-25 08:00:00,55812.0,0.3495,0.1409,0.3587,25.3
2015-07-25 12:00:00,53361.0,0.6074,0.0655,0.4326,16.19
2015-07-25 16:00:00,51804.0,0.7155,0.5247,0.1783,10.57
2015-07-25 20:00:00,45684.0,0.6951,0.9295,0.0,15.97
2015-07-26 00:00:00,36397.0,0.6672,0.8234,0.0,-0.09
2015-07-26 04:00:00,36327.0,0.4602,0.7202,0.0059,0.03
2015-07-26 08:00:00,46813.0,0.3125,0.4306,0.4865,2.12
2015-07-26 12:00:00,45243.0,0.1815,0.2086,0.5978,2.07
2015-07-26 16:00:00,46316.0,0.0661,0.1134,0.2221,10.65
2015-07-26 20:00:00,45305.0,0.0802,0.114,0.0,36.96
2015-07-27 00:00:00,37983.0,0.1606,0.3474,0.0,25.5
2015-07-27 04:00:00,51683.0,0.1547,0.4315,0.0029,15.88
2015-07-27 08:00:00,65288.0,0.2978,0.2995,0.2574,43.61
2015-07-27 12:00:00,64420.0,0.3895,0.1681,0.3332,40.02
2015-07-27 16:00:00,60789.0,0.3687,0.2648,0.1932,26.48
2015-07-27 20:00:00,52412.0,0.3518,0.4027,0.0,33.05
2015-07-28 00:00:00,42577.0,0.3578,0.467,0.0,19.13
2015-07-28 04:00:00,53494.0,0.3138,0.4782,0.0031,12.6
2015-07-28 08:00:00,67186.0,0.6045,0.484,0.302,31.0
2015-07-28 12:00:00,65690.0,0.6185,0.5729,0.3873,23.88
2015-07-28 16:00:00,61012.0,0.5235,0.6184,0.145,23.29
2015-07-28 20:00:00,52024.0,0.2906,0.5474,0.0,31.88
2015-07-29 00:00:00,42079.0,0.2899,0.479,0.0,21.05
2015-07-29 04:00:00,53158.0,0.2312,0.5552,0.0038,16.13
2015-07-29 08:00:00,65883.0,0.4288,0.5932,0.3324,37.93
2015-07-29 12:00:00,63668.0,0.5075,0.7324,0.3459,35.44
2015-07-29 16:00:00,60140.0,0.5192,0.6668,0.2018,25.13
2015-07-29 20:00:00,52485.0,0.4564,0.8417,0.0,31.5
2015-07-30 00:00:00,42366.0,0.4968,0.8239,0.0,16.12
2015-07-30 04:00:00,53195.0,0.3981,0.813,0.0071,11.14
2015-07-30 08:00:00,66054.0,0.5341,0.7447,0.4068,33.16
2015-07-30 12:00:00,64997.0,0.5076,0.7444,0.4205,22.34
2015-07-30 16:00:00,59928.0,0.4244,0.7471,0.2066,26.41
2015-07-30 20:00:00,52045.0,0.2528,0.6415,0.0,37.27
2015-07-31 00:00:00,41664.0,0.2171,0.531,0.0,25.21
2015-07-31 04:00:00,52178.0,0.1489,0.4586,0.0062,18.94
2015-07-31 08:00:00,64532.0,0.1475,0.3485,0.4791,38.88
2015-07-31 12:00:00,60768.0,0.1055,0.1956,0.5467,26.06
2015-07-31 16:00:00,56713.0,0.0459,0.1074,0.2715,29.37
2015-07-31 20:00:00,49469.0,0.105,0.0487,0.0,45.44
2015-08-01 00:00:00,39472.0,0.0687,0.0335,0.0,25.5
2015-08-01 04:00:00,40793.0,0.0505,0.0705,0.0027,21.91
2015-08-01 08:00:00,52920.0,0.0306,0.0831,0.4428,24.45
2015-08-01 12:00:00,49709.0,0.0071,0.0207,0.6396,15.35
2015-08-01 16:00:00,48786.0,0.0055,0.0029,0.2146,16.02
2015-08-01 20:00:00,44164.0,0.0994,0.0109,0.0,30.27
2015-08-02 00:00:00,35310.0,0.0499,0.0291,0.0,17.09
2015-08-02 04:00:00,34770.0,0.0375,0.0566,0.0068,15.04
2015-08-02 08:00:00,45931.0,0.01,0.0663,0.4946,14.93
2015-08-02 12:00:00,44392.0,0.0068,0.0238,0.6994,11.5
2015-08-02 16:00:00,45631.0,0.019,0.0035,0.2755,12.06
2015-08-02 20:00:00,46161.0,0.1529,0.0637,0.0,30.01
2015-08-03 00:00:00,38071.0,0.1286,0.1559,0.0,23.03
2015-08-03 04:00:00,50148.0,0.1073,0.2907,0.0092,14.09
2015-08-03 08:00:00,63707.0,0.079,0.3815,0.5535,38.55
2015-08-03 12:00:00,63545.0,0.0654,0.4156,0.7323,26.39
2015-08-03 16:00:00,59297.0,0.0443,0.2414,0.2881,26.57
2015-08-03 20:00:00,52171.0,0.1624,0.0946,0.0,40.86
2015-08-04 00:00:00,41675.0,0.1876,0.0442,0.0,26.69
2015-08-04 04:00:00,52078.0,0.1821,0.1169,0.0056,21.98
2015-08-04 08:00:00,64866.0,0.065,0.0392,0.4471,36.99
2015-08-04 12:00:00,64614.00000000001,0.1151,0.0626,0.4412,33.98
2015-08-04 16:00:00,60446.0,0.1598,0.1913,0.1462,38.98
2015-08-04 20:00:00,52399.0,0.155,0.2419,0.0,40.27
2015-08-05 00:00:00,41423.0,0.1204,0.1959,0.0,30.4
2015-08-05 04:00:00,51685.0,0.0713,0.1848,0.0023,24.07
2015-08-05 08:00:00,63406.0,0.0457,0.1688,0.4214,43.75
2015-08-05 12:00:00,63096.0,0.0183,0.0958,0.7171,31.42
2015-08-05 16:00:00,58762.0,0.0039,0.0043,0.282,29.8
2015-08-05 20:00:00,51857.0,0.1382,0.1139,0.0,41.92
2015-08-06 00:00:00,42372.0,0.1714,0.2603,0.0,30.24
2015-08-06 04:00:00,52311.0,0.1162,0.2721,0.0063,23.02
2015-08-06 08:00:00,64663.0,0.0234,0.1372,0.5159,42.72
2015-08-06 12:00:00,64349.99999999999,0.0456,0.0752,0.6919,30.49
2015-08-06 16:00:00,60419.0,0.0246,0.0284,0.2608,30.93
2015-08-06 20:00:00,53406.0,0.0926,0.0775,0.0,45.18
2015-08-07 00:00:00,42544.0,0.0787,0.0769,0.0,30.35
2015-08-07 04:00:00,51809.0,0.0377,0.0358,0.0039,25.28
2015-08-07 08:00:00,64913.0,0.0106,0.0086,0.4454,39.82
2015-08-07 12:00:00,62877.0,0.0076,0.0137,0.6319,32.56
2015-08-07 16:00:00,58414.0,0.0208,0.0011,0.2508,30.99
2015-08-07 20:00:00,50731.0,0.1293,0.0267,0.0,41.41
2015-08-08 00:00:00,40697.0,0.0937,0.058,0.0,31.22
2015-08-08 04:00:00,43437.0,0.079,0.1015,0.0023,23.05
2015-08-08 08:00:00,55685.0,0.06,0.1166,0.4137,29.91
2015-08-08 12:00:00,52557.0,0.0487,0.0743,0.5298,25.24
2015-08-08 16:00:00,50909.0,0.1759,0.0699,0.2092,25.28
2015-08-08 20:00:00,45970.0,0.1723,0.0247,0.0,33.91
2015-08-09 00:00:00,36554.0,0.0812,0.0148,0.0,27.02
2015-08-09 04:00:00,36349.0,0.0571,0.0157,0.0034,22.2
2015-08-09 08:00:00,46551.0,0.031,0.0191,0.4636,22.64
2015-08-09 12:00:00,45815.0,0.0178,0.0036,0.6544,23.72
2015-08-09 16:00:00,47336.0,0.0363,0.0019,0.2489,24.59
2015-08-09 20:00:00,47003.0,0.1686,0.0164,0.0,36.46
2015-08-10 00:00:00,38887.0,0.0838,0.0262,0.0,30.6
2015-08-10 04:00:00,50211.0,0.0514,0.0085,0.0013,23.04
2015-08-10 08:00:00,64093.99999999999,0.0369,0.0098,0.4181,43.8
2015-08-10 12:00:00,63384.0,0.0228,0.0134,0.5905,36.92
2015-08-10 16:00:00,59522.0,0.0527,0.0301,0.2085,34.77
2015-08-10 20:00:00,51471.0,0.1492,0.0278,0.0,36.97
2015-08-11 00:00:00,42581.0,0.0839,0.0753,0.0,29.94
2015-08-11 04:00:00,52394.0,0.0507,0.0495,0.0014,27.03
2015-08-11 08:00:00,66765.0,0.0221,0.0079,0.4369,46.45
2015-08-11 12:00:00,66436.0,0.037,0.0295,0.6123,43.91
2015-08-11 16:00:00,59908.0,0.0922,0.0507,0.245,38.88
2015-08-11 20:00:00,52146.0,0.1364,0.037,0.0,44.29
2015-08-12 00:00:00,42231.0,0.0746,0.0332,0.0,29.98
2015-08-12 04:00:00,52831.0,0.0459,0.0305,0.0012,27.21
2015-08-12 08:00:00,65217.0,0.0621,0.0543,0.3803,42.85
2015-08-12 12:00:00,64083.0,0.0485,0.0392,0.5117,40.41
2015-08-12 16:00:00,60498.0,0.0709,0.0491,0.1919,39.3
2015-08-12 20:00:00,52547.0,0.1307,0.0765,0.0,43.07
2015-08-13 00:00:00,42492.0,0.108,0.1473,0.0,28.87
2015-08-13 04:00:00,53095.0,0.1127,0.2219,0.0018,25.43
2015-08-13 08:00:00,64447.0,0.1287,0.228,0.5041,44.14
2015-08-13 12:00:00,64665.00000000001,0.1301,0.298,0.7034,35.84
2015-08-13 16:00:00,60946.0,0.1909,0.4202,0.2511,32.92
2015-08-13 20:00:00,53640.0,0.2743,0.5051,0.0,39.92
2015-08-14 00:00:00,43444.0,0.2479,0.5168,0.0,24.09
2015-08-14 04:00:00,54106.0,0.2111,0.4968,0.0011,17.06
2015-08-14 08:00:00,65093.0,0.1686,0.4318,0.4196,35.5
2015-08-14 12:00:00,63092.0,0.1704,0.3023,0.5789,28.6
2015-08-14 16:00:00,59503.0,0.0987,0.1723,0.159,29.56
2015-08-14 20:00:00,50614.0,0.1359,0.0875,0.0,37.52
2015-08-15 00:00:00,40596.0,0.089,0.1054,0.0,32.0
2015-08-15 04:00:00,41831.0,0.0583,0.0587,0.0012,26.53
2015-08-15 08:00:00,53097.0,0.0373,0.057,0.337,30.43
2015-08-15 12:00:00,50490.0,0.0292,0.0569,0.3878,36.24
2015-08-15 16:00:00,49119.0,0.03,0.1018,0.1552,30.32
2015-08-15 20:00:00,44482.0,0.0502,0.1203,0.0,38.13
2015-08-16 00:00:00,36127.0,0.0456,0.2158,0.0,31.34
2015-08-16 04:00:00,36632.0,0.0467,0.2789,0.0006,27.04
2015-08-16 08:00:00,46392.0,0.056,0.2646,0.1511,28.05
2015-08-16 12:00:00,45456.0,0.074,0.3166,0.2223,37.85
2015-08-16 16:00:00,47252.0,0.0897,0.4489,0.0723,27.04
2015-08-16 20:00:00,45075.0,0.1144,0.3868,0.0,31.06
2015-08-17 00:00:00,37879.0,0.1209,0.3682,0.0,29.11
2015-08-17 04:00:00,51376.0,0.1053,0.2303,0.0,26.03
2015-08-17 08:00:00,64455.0,0.1309,0.1961,0.1197,46.07
2015-08-17 12:00:00,63022.0,0.1783,0.3114,0.1853,49.54
2015-08-17 16:00:00,59627.0,0.1274,0.5435,0.0654,43.07
2015-08-17 20:00:00,50866.0,0.1456,0.6496,0.0,44.93
2015-08-18 00:00:00,41119.0,0.1442,0.6412,0.0,28.99
2015-08-18 04:00:00,52528.0,0.1121,0.5077,0.0002,22.1
2015-08-18 08:00:00,64257.00000000001,0.1229,0.4114,0.2015,41.09
2015-08-18 12:00:00,62870.0,0.081,0.2394,0.256,40.5
2015-08-18 16:00:00,58796.0,0.0305,0.1933,0.1061,40.92
2015-08-18 20:00:00,50909.0,0.0475,0.1584,0.0,45.31
2015-08-19 00:00:00,41009.0,0.0452,0.1139,0.0,33.04
2015-08-19 04:00:00,52053.0,0.0369,0.0867,0.0003,27.8
2015-08-19 08:00:00,63265.0,0.0282,0.0788,0.3267,45.66
2015-08-19 12:00:00,61782.0,0.0195,0.0528,0.3482,43.57
2015-08-19 16:00:00,58813.0,0.0095,0.0458,0.1269,41.92
2015-08-19 20:00:00,51157.0,0.0212,0.0546,0.0,45.31
2015-08-20 00:00:00,41046.0,0.0203,0.0353,0.0,30.76
2015-08-20 04:00:00,52594.0,0.0209,0.0255,0.0002,24.75
2015-08-20 08:00:00,63497.0,0.0238,0.0268,0.354,43.12
2015-08-20 12:00:00,62446.0,0.0131,0.0304,0.4406,42.0
2015-08-20 16:00:00,59222.0,0.0082,0.0632,0.1702,37.91
2015-08-20 20:00:00,51686.0,0.0494,0.1012,0.0,42.99
2015-08-21 00:00:00,41583.0,0.0497,0.1143,0.0,25.32
2015-08-21 04:00:00,52476.0,0.0322,0.0903,0.0005,25.31
2015-08-21 08:00:00,63633.0,0.0265,0.1112,0.5064,39.56
2015-08-21 12:00:00,60954.0,0.016,0.1053,0.6249,28.06
2015-08-21 16:00:00,57147.0,0.0159,0.0614,0.2394,28.06
2015-08-21 20:00:00,49518.0,0.0896,0.1277,0.0,39.81
2015-08-22 00:00:00,39854.0,0.0898,0.1436,0.0,33.99
2015-08-22 04:00:00,41448.0,0.062,0.114,0.0003,25.52
2015-08-22 08:00:00,53595.0,0.0376,0.1354,0.5304,32.08
2015-08-22 12:00:00,50439.0,0.0584,0.1957,0.6625,20.0
2015-08-22 16:00:00,48738.0,0.0957,0.257,0.233,16.3
2015-08-22 20:00:00,44700.0,0.2488,0.4372,0.0,39.92
2015-08-23 00:00:00,36334.0,0.2041,0.3444,0.0,21.42
2015-08-23 04:00:00,35968.0,0.1903,0.3417,0.0005,15.06
2015-08-23 08:00:00,46713.0,0.2325,0.4454,0.5233,17.13
2015-08-23 12:00:00,46572.0,0.2982,0.5598,0.611,12.85
2015-08-23 16:00:00,47281.0,0.3001,0.656,0.1681,11.72
2015-08-23 20:00:00,46369.0,0.3274,0.6206,0.0,27.6
2015-08-24 00:00:00,38697.0,0.2208,0.5813,0.0,16.0
2015-08-24 04:00:00,52421.0,0.1405,0.4811,0.0001,16.6
2015-08-24 08:00:00,65633.0,0.1618,0.3313,0.1012,45.02
2015-08-24 12:00:00,64867.00000000001,0.2286,0.1903,0.0723,37.88
2015-08-24 16:00:00,61034.0,0.1903,0.1302,0.0,34.98
2015-08-24 20:00:00,54723.0,0.3307,0.5084,0.0,31.95
2015-08-25 00:00:00,46760.0,0.378,0.3558,0.0,16.17
2015-08-25 04:00:00,57036.0,0.3653,0.4035,0.0,12.28
2015-08-25 08:00:00,67307.0,0.5971,0.6954,0.2757,37.2
2015-08-25 12:00:00,65193.0,0.5585,0.8528,0.3815,21.62
2015-08-25 16:00:00,60923.0,0.2604,0.6822,0.1712,23.99
2015-08-25 20:00:00,54609.0,0.2159,0.5321,0.0,39.35
2015-08-26 00:00:00,46705.0,0.2686,0.7221,0.0,25.29
2015-08-26 04:00:00,56643.0,0.2396,0.6375,0.0,19.27
2015-08-26 08:00:00,66500.0,0.2329,0.5638,0.4839,36.39
2015-08-26 12:00:00,65729.0,0.2727,0.7126,0.667,25.56
2015-08-26 16:00:00,61321.0,0.1543,0.5264,0.198,28.27
2015-08-26 20:00:00,53599.0,0.3393,0.547,0.0,42.44
2015-08-27 00:00:00,42851.0,0.2982,0.5651,0.0,16.56
2015-08-27 04:00:00,55290.0,0.2356,0.4842,0.0,17.54
2015-08-27 08:00:00,66443.0,0.1715,0.4853,0.289,35.64
2015-08-27 12:00:00,65363.0,0.2063,0.6094,0.37,28.8
2015-08-27 16:00:00,61454.0,0.0987,0.5304,0.0981,36.89
2015-08-27 20:00:00,52124.0,0.103,0.2542,0.0,43.02
2015-08-28 00:00:00,42622.0,0.1013,0.2042,0.0,28.59
2015-08-28 04:00:00,54166.0,0.0755,0.1624,0.0001,27.8
2015-08-28 08:00:00,65794.0,0.0581,0.2126,0.2474,51.78
2015-08-28 12:00:00,62423.0,0.0811,0.2934,0.3377,42.96
2015-08-28 16:00:00,58295.0,0.0612,0.3099,0.1578,42.0
2015-08-28 20:00:00,50442.0,0.0454,0.275,0.0,49.0
2015-08-29 00:00:00,40462.0,0.0454,0.2153,0.0,34.87
2015-08-29 04:00:00,42820.0,0.0313,0.1759,0.0,26.98
2015-08-29 08:00:00,54623.0,0.0161,0.222,0.4703,34.32
2015-08-29 12:00:00,51228.0,0.0121,0.1448,0.6272,20.05
2015-08-29 16:00:00,49514.0,0.0014,0.0227,0.2069,23.48
2015-08-29 20:00:00,44751.0,0.0682,0.005,0.0,43.09
2015-08-30 00:00:00,36348.0,0.0725,0.0107,0.0,30.16
2015-08-30 04:00:00,36814.0,0.0578,0.0128,0.0,24.03
2015-08-30 08:00:00,44998.0,0.0259,0.0075,0.4166,27.14
2015-08-30 12:00:00,46472.0,0.0279,0.0484,0.6103,18.23
2015-08-30 16:00:00,47153.0,0.0233,0.069,0.1829,19.98
2015-08-30 20:00:00,47213.0,0.0949,0.1719,0.0,40.98
2015-08-31 00:00:00,39719.0,0.0602,0.1047,0.0,28.19
2015-08-31 04:00:00,53977.0,0.0598,0.1029,0.0,25.02
2015-08-31 08:00:00,66944.0,0.0405,0.1707,0.453,46.92
2015-08-31 12:00:00,65465.99999999999,0.0842,0.2074,0.6408,29.53
2015-08-31 16:00:00,61589.0,0.0877,0.2575,0.1948,32.08
2015-08-31 20:00:00,53786.0,0.1523,0.1167,0.0,44.76
2015-09-01 00:00:00,43731.0,0.1863,0.3488,0.0,27.72
2015-09-01 04:00:00,55871.0,0.1602,0.4726,0.0,25.99
2015-09-01 08:00:00,67397.0,0.1201,0.4163,0.3352,49.93
2015-09-01 12:00:00,66496.0,0.2152,0.5095,0.3151,42.46
2015-09-01 16:00:00,62631.0,0.2393,0.6091,0.085,41.96
2015-09-01 20:00:00,53194.0,0.2626,0.6513,0.0,46.67
2015-09-02 00:00:00,42954.0,0.2063,0.7175,0.0,27.58
2015-09-02 04:00:00,55569.0,0.1723,0.7386,0.0,25.09
2015-09-02 08:00:00,66413.0,0.238,0.7496,0.4195,45.01
2015-09-02 12:00:00,64878.0,0.1968,0.637,0.4479,32.43
2015-09-02 16:00:00,60662.0,0.0998,0.5795,0.1365,40.97
2015-09-02 20:00:00,52599.0,0.0685,0.549,0.0,53.32
2015-09-03 00:00:00,42834.0,0.0659,0.4945,0.0,29.44
2015-09-03 04:00:00,55900.0,0.0541,0.4788,0.0,27.42
2015-09-03 08:00:00,65561.0,0.0456,0.5317,0.3055,52.02
2015-09-03 12:00:00,63616.0,0.054,0.4778,0.3637,46.86
2015-09-03 16:00:00,60178.0,0.0383,0.4676,0.1289,41.43
2015-09-03 20:00:00,52224.0,0.0478,0.5827,0.0,49.1
2015-09-04 00:00:00,42352.0,0.0866,0.524,0.0,28.18
2015-09-04 04:00:00,54842.0,0.1251,0.4585,0.0,26.08
2015-09-04 08:00:00,65418.00000000001,0.1689,0.3895,0.4025,47.98
2015-09-04 12:00:00,63207.0,0.2681,0.2424,0.4027,28.62
2015-09-04 16:00:00,59000.0,0.2574,0.1102,0.1404,26.21
2015-09-04 20:00:00,50998.0,0.2581,0.4792,0.0,42.44
2015-09-05 00:00:00,40757.0,0.296,0.6139,0.0,24.39
2015-09-05 04:00:00,43144.0,0.3239,0.6755,0.0,16.95
2015-09-05 08:00:00,55009.0,0.4634,0.8156,0.316,27.3
2015-09-05 12:00:00,52344.0,0.6031,0.8834,0.3356,16.06
2015-09-05 16:00:00,51312.0,0.5059,0.9333,0.1098,14.57
2015-09-05 20:00:00,45693.0,0.4368,0.9454,0.0,25.07
2015-09-06 00:00:00,36642.0,0.4869,0.925,0.0,0.07
2015-09-06 04:00:00,37646.0,0.5295,0.8739,0.0,-1.87
2015-09-06 08:00:00,48563.0,0.6664,0.8045,0.2838,3.74
2015-09-06 12:00:00,48034.0,0.662,0.7588,0.3213,-11.05
2015-09-06 16:00:00,48527.0,0.5051,0.6637,0.127,-14.34
2015-09-06 20:00:00,46423.0,0.3504,0.5561,0.0,28.99
2015-09-07 00:00:00,38290.0,0.2142,0.4297,0.0,16.47
2015-09-07 04:00:00,54296.0,0.1757,0.3304,0.0,13.8
2015-09-07 08:00:00,65674.0,0.1567,0.2234,0.2928,43.57
2015-09-07 12:00:00,64599.00000000001,0.1549,0.18,0.3926,41.76
2015-09-07 16:00:00,60986.0,0.1274,0.2764,0.1324,31.75
2015-09-07 20:00:00,52698.0,0.1056,0.3033,0.0,45.17
2015-09-08 00:00:00,42159.0,0.0756,0.2494,0.0,28.7
2015-09-08 04:00:00,55987.0,0.0847,0.2616,0.0,24.47
2015-09-08 08:00:00,64935.0,0.0707,0.1455,0.3826,46.34
2015-09-08 12:00:00,64813.99999999999,0.0657,0.0436,0.4173,34.63
2015-09-08 16:00:00,60957.0,0.0667,0.0335,0.1379,33.79
2015-09-08 20:00:00,52965.0,0.0791,0.0278,0.0,47.08
2015-09-09 00:00:00,42064.0,0.057,0.0249,0.0,28.52
2015-09-09 04:00:00,55667.0,0.0491,0.0434,0.0,26.41
2015-09-09 08:00:00,65150.99999999999,0.0563,0.068,0.4571,46.43
2015-09-09 12:00:00,63542.0,0.0615,0.0418,0.5007,31.17
2015-09-09 16:00:00,60134.0,0.0935,0.0488,0.1583,29.9
2015-09-09 20:00:00,52429.0,0.182,0.0897,0.0,45.06
2015-09-10 00:00:00,42583.0,0.1209,0.0697,0.0,27.04
2015-09-10 04:00:00,55664.0,0.0975,0.0645,0.0,25.91
2015-09-10 08:00:00,64779.0,0.0999,0.1261,0.4505,47.03
2015-09-10 12:00:00,63512.0,0.1165,0.1232,0.4872,29.02
2015-09-10 16:00:00,60374.0,0.1491,0.2463,0.1419,31.94
2015-09-10 20:00:00,53072.0,0.2061,0.3999,0.0,43.62
2015-09-11 00:00:00,42554.0,0.1667,0.3271,0.0,25.24
2015-09-11 04:00:00,55695.0,0.1302,0.2487,0.0,26.06
2015-09-11 08:00:00,65611.0,0.1085,0.3316,0.3638,43.7
2015-09-11 12:00:00,62653.0,0.1132,0.3658,0.4971,28.07
2015-09-11 16:00:00,59450.0,0.0828,0.3068,0.1335,30.01
2015-09-11 20:00:00,51593.0,0.1737,0.3543,0.0,45.05
2015-09-12 00:00:00,40649.0,0.1273,0.2602,0.0,34.79
2015-09-12 04:00:00,43264.0,0.0946,0.1999,0.0,25.91
2015-09-12 08:00:00,54418.0,0.0556,0.3417,0.3372,37.91
2015-09-12 12:00:00,51630.0,0.1183,0.4284,0.6147,24.97
2015-09-12 16:00:00,51008.0,0.0955,0.406,0.1157,27.8
2015-09-12 20:00:00,45972.0,0.2562,0.356,0.0,41.1
2015-09-13 00:00:00,36245.0,0.1364,0.1069,0.0,17.1
2015-09-13 04:00:00,37256.0,0.0921,0.0664,0.0,23.3
2015-09-13 08:00:00,47718.0,0.047,0.0692,0.3107,24.06
2015-09-13 12:00:00,47088.0,0.0636,0.092,0.3699,25.11
2015-09-13 16:00:00,48149.0,0.1172,0.0969,0.0773,22.86
2015-09-13 20:00:00,47163.0,0.234,0.4611,0.0,40.22
